SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,CLV,Priority_Score,Priority_Level,Retention_Action
0,69,104.0,7028.5,0,100.40714285714286,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.2805181630607002,7176.0,44.82,Medium,10% Discount + Plan Upgrade Recommendation
0,50,104.4,5232.9,0,102.60588235294117,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0.4650723981633913,5220.0,50.87,Medium,10% Discount + Plan Upgrade Recommendation
0,10,19.5,225.85,0,20.53181818181818,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.0711588357205556,195.0,5.67,Low,Regular Promotional Email
0,12,25.25,274.7,0,21.13076923076923,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0816128174876585,303.0,6.78,Low,Regular Promotional Email
0,14,86.3,1180.95,1,78.73,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.7970892826679659,1208.2,60.04,High,20% Discount
0,70,49.85,3370.2,0,47.46760563380281,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0.08567029619028603,3489.5,18.24,Low,Regular Promotional Email
1,64,108.95,7111.3,0,109.40461538461538,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.34538281298050677,6972.8,48.64,Medium,10% Discount + Plan Upgrade Recommendation
0,66,89.9,5958.85,0,88.93805970149255,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.031148907818596583,5933.400000000001,23.0,Low,Loyalty Rewards + Thank You Coupon
0,71,82.0,5999.85,0,83.33125000000001,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.019061118377330814,5822.0,21.76,Low,Loyalty Rewards + Thank You Coupon
1,20,89.95,1648.45,0,78.49761904761905,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.7070594380744042,1799.0,55.81,Medium,10% Discount + Plan Upgrade Recommendation
0,72,79.35,5753.25,0,78.81164383561644,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.046450150440759876,5713.2,23.3,Low,Loyalty Rewards + Thank You Coupon
0,71,64.05,4492.9,0,62.40138888888888,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.05046048681662297,4547.55,19.49,Low,Regular Promotional Email
0,38,101.15,3956.7,0,101.45384615384614,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.6022182460987624,3843.7000000000003,55.64,Medium,10% Discount + Plan Upgrade Recommendation
0,28,89.95,2625.55,1,90.53620689655172,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.753801529185641,2518.6,61.6,High,20% Discount
1,17,76.45,1233.4,1,68.52222222222223,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7788172615617267,1299.65,59.08,Medium,10% Discount + Plan Upgrade Recommendation
0,33,39.1,1309.0,0,38.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.3687563655489117,1290.3,30.34,Low,Regular Promotional Email
0,23,34.6,813.45,0,33.893750000000004,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.11970486052561263,795.8000000000001,11.17,Low,Regular Promotional Email
0,58,19.55,1108.8,0,18.79322033898305,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.09623033372396966,1133.9,10.71,Low,Regular Promotional Email
1,70,104.45,7349.35,0,103.51197183098591,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.25240795019873474,7311.5,43.32,Medium,10% Discount + Plan Upgrade Recommendation
0,4,70.5,294.2,0,58.84,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7535739540119836,282.0,53.74,Medium,Welcome Offer + Personalized Email
0,45,20.35,929.2,0,20.2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.00887014224976491,915.7500000000001,3.83,Low,Regular Promotional Email
0,10,70.0,740.0,1,67.27272727272727,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.781913976504494,700.0,57.19,Medium,Welcome Offer + Personalized Email
0,36,19.45,754.5,0,20.39189189189189,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.015719686151539316,700.1999999999999,3.56,Low,Regular Promotional Email
0,54,69.9,3883.3,0,70.60545454545455,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.12372172878108008,3774.6000000000004,21.9,Low,Regular Promotional Email
0,23,59.7,1414.2,0,58.925,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.10003694441486229,1373.1000000000001,11.82,Low,Regular Promotional Email
0,41,78.35,3211.2,0,76.45714285714286,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0.1940234614413867,3212.35,24.85,Low,Regular Promotional Email
1,5,71.45,371.6,0,61.93333333333334,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.76618861456632,357.25,54.89,Medium,Welcome Offer + Personalized Email
0,27,45.85,1246.4,0,44.51428571428572,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0.30722490683926107,1237.95,25.85,Low,Regular Promotional Email
0,1,95.85,95.85,0,47.925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.8373803765743073,95.85,58.95,Medium,Welcome Offer + Personalized Email
0,67,35.7,2545.7,0,37.436764705882354,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.06691089254324283,2391.9,13.08,Low,Regular Promotional Email
1,72,89.55,6448.85,0,88.34041095890412,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.03200623489634927,6447.599999999999,24.86,Low,Loyalty Rewards + Thank You Coupon
0,56,24.95,1468.9,0,25.770175438596493,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.036511602284554336,1397.2,7.46,Low,Regular Promotional Email
0,44,24.85,1013.6,0,22.524444444444445,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.07131190858421699,1093.4,8.83,Low,Regular Promotional Email
1,66,100.8,6690.75,0,99.86194029850746,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.604637964162089,6652.8,65.67,High,Premium Support + Service Upgrade
0,34,64.4,2088.75,1,59.67857142857143,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.12646446705779357,2189.6000000000004,16.54,Low,Regular Promotional Email
0,69,105.35,7240.65,0,103.43785714285714,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.2181126485744315,7269.15,40.77,Medium,10% Discount + Plan Upgrade Recommendation
0,1,102.45,102.45,1,51.225,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8426882231000656,102.45,59.35,Medium,Welcome Offer + Personalized Email
0,40,19.65,830.25,0,20.25,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0265067875610348,786.0,4.61,Low,Regular Promotional Email
0,30,54.45,1588.7,0,51.2483870967742,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2098929486103272,1633.5,20.42,Low,Regular Promotional Email
0,11,70.5,829.3,0,69.10833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.38739945098248474,775.5,29.84,Low,Regular Promotional Email
0,15,20.1,302.45,0,18.903125,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.14049304995488246,301.5,10.89,Low,Regular Promotional Email
0,11,69.35,712.25,0,59.35416666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.5344370702352945,762.8499999999999,40.09,Medium,Welcome Offer + Personalized Email
0,64,19.8,1336.65,0,20.56384615384616,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.08849893016667641,1267.2,10.64,Low,Regular Promotional Email
1,72,74.4,5360.75,0,73.43493150684931,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.08835889108467505,5356.8,24.98,Low,Loyalty Rewards + Thank You Coupon
1,72,93.05,6735.05,0,92.2609589041096,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.07322788710014452,6699.599999999999,28.63,Low,Loyalty Rewards + Thank You Coupon
0,1,51.2,51.2,0,25.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6211253234215458,51.2,43.66,Medium,Welcome Offer + Personalized Email
0,15,65.6,1010.0,0,63.125,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.19822810385180714,983.9999999999999,17.33,Low,Regular Promotional Email
0,60,80.55,4847.05,0,79.45983606557377,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0.1884184551732311,4833.0,30.15,Low,Regular Promotional Email
0,56,52.7,3019.7,0,52.97719298245614,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10926376044564345,2951.2000000000003,18.0,Low,Regular Promotional Email
0,8,20.85,161.65,0,17.961111111111112,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.09335091399327797,166.8,7.12,Low,Regular Promotional Email
0,3,80.1,217.55,1,54.3875,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.7733552487706623,240.29999999999998,54.98,Medium,Welcome Offer + Personalized Email
0,49,52.15,2583.75,0,51.675,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2502341312122237,2555.35,26.48,Low,Regular Promotional Email
0,2,80.2,146.05,1,48.68333333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8762517477417936,160.4,61.9,High,20% Discount
0,6,98.15,567.45,1,81.06428571428572,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.8125448564318712,588.9000000000001,58.94,Medium,Welcome Offer + Personalized Email
0,70,114.95,7711.25,0,108.60915492957749,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.2651197254687333,8046.5,46.79,Medium,10% Discount + Plan Upgrade Recommendation
0,12,112.95,1384.75,1,106.51923076923076,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0.774077280635539,1355.4,58.94,Medium,10% Discount + Plan Upgrade Recommendation
1,52,104.45,5481.25,0,103.41981132075472,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0.46206614362205833,5431.400000000001,51.4,Medium,10% Discount + Plan Upgrade Recommendation
0,72,113.65,8124.2,0,111.2904109589041,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.039402619203986224,8182.8,31.47,Low,Loyalty Rewards + Thank You Coupon
0,40,20.6,827.3,0,20.178048780487803,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.00967818410277881,824.0,3.57,Low,Regular Promotional Email
0,1,70.9,70.9,1,35.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8835159088888298,70.9,62.09,High,15% Discount + Loyalty Points
1,3,86.85,220.95,1,55.2375,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8838564310465701,260.54999999999995,62.78,High,20% Discount
1,40,91.55,3673.6,0,89.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.626527244216609,3662.0,56.71,Medium,10% Discount + Plan Upgrade Recommendation
0,1,49.85,49.85,0,24.925,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7645179549630138,49.85,53.69,Medium,Welcome Offer + Personalized Email
0,30,19.8,576.65,0,18.601612903225806,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.02606668299935784,594.0,3.91,Low,Regular Promotional Email
0,23,99.85,2331.3,1,97.1375,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.7024734886477305,2296.5499999999997,57.23,Medium,10% Discount + Plan Upgrade Recommendation
0,1,74.5,74.5,1,37.25,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9174249701999693,74.5,64.48,High,15% Discount + Loyalty Points
1,44,104.15,4495.65,0,99.90333333333332,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0.582091708197816,4582.6,56.83,Medium,10% Discount + Plan Upgrade Recommendation
0,65,109.15,6941.2,1,105.16969696969696,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.6075842703326746,7094.75,67.42,High,Premium Support + Service Upgrade
1,7,48.2,340.35,0,42.54375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6562377547503753,337.40000000000003,47.12,Medium,Welcome Offer + Personalized Email
1,72,25.1,1789.9,0,24.519178082191782,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.04428138954938787,1807.2,9.44,Low,Regular Promotional Email
1,8,100.15,908.55,0,100.95,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0.8480975925818641,801.2,62.18,High,20% Discount
0,16,65.2,1043.35,1,61.3735294117647,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0.5879215358503825,1043.2,44.81,Medium,10% Discount + Plan Upgrade Recommendation
1,66,99.5,6822.15,1,101.8231343283582,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.4993036503284008,6567.0,57.99,Medium,10% Discount + Plan Upgrade Recommendation
0,1,71.55,71.55,1,35.775,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8889795787544227,71.55,62.48,High,15% Discount + Loyalty Points
0,3,55.9,157.55,0,39.3875,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.530957362024726,167.7,37.76,Low,Regular Promotional Email
0,53,93.9,5029.2,1,93.13333333333333,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.5355369457129954,4976.700000000001,54.95,Medium,10% Discount + Plan Upgrade Recommendation
1,8,64.4,581.7,0,64.63333333333334,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.38099201739977584,515.2,28.48,Low,Regular Promotional Email
1,69,108.4,7318.2,1,104.54571428571428,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.4846281499158392,7479.6,60.17,High,Premium Support + Service Upgrade
0,5,85.3,420.45,0,70.075,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.781771426365154,426.5,56.22,Medium,Welcome Offer + Personalized Email
0,72,107.45,7576.7,0,103.7904109589041,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.12916092191757692,7736.400000000001,36.19,Low,Loyalty Rewards + Thank You Coupon
0,13,48.75,633.4,1,45.24285714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.5018177875031414,633.75,37.35,Low,Regular Promotional Email
0,4,85.65,321.65,1,64.33,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8948600586522722,342.6,63.84,High,20% Discount
0,54,91.3,4965.0,0,90.27272727272728,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.049190054203576604,4930.2,20.74,Low,Regular Promotional Email
0,72,85.95,6151.9,0,84.27260273972603,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.028537731256007455,6188.400000000001,23.71,Low,Loyalty Rewards + Thank You Coupon
0,12,106.7,1253.9,1,96.45384615384616,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8250183651868507,1280.4,62.24,High,20% Discount
0,1,25.15,25.15,1,12.575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8469279177797374,25.15,59.37,Medium,Welcome Offer + Personalized Email
1,1,45.2,45.2,0,22.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7920066541623378,45.2,55.6,Medium,Welcome Offer + Personalized Email
0,54,110.35,5893.15,1,107.1481818181818,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0.5573672235925062,5958.9,59.92,Medium,10% Discount + Plan Upgrade Recommendation
0,69,79.2,5420.65,0,77.43785714285714,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.11806080897835573,5464.8,27.44,Low,Loyalty Rewards + Thank You Coupon
0,48,55.5,2627.35,0,53.61938775510204,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.10667403857810001,2664.0,16.81,Low,Regular Promotional Email
0,48,103.25,5037.55,1,102.80714285714286,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.4854477370626201,4956.0,51.37,Medium,10% Discount + Plan Upgrade Recommendation
0,8,90.25,743.75,0,82.63888888888889,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.8057942998763039,722.0,58.94,Medium,Welcome Offer + Personalized Email
0,71,91.25,6589.6,0,91.52222222222224,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0.019587604130424967,6478.75,24.1,Low,Loyalty Rewards + Thank You Coupon
0,2,47.8,92.45,1,30.816666666666663,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7929289759433865,95.6,55.84,Medium,Welcome Offer + Personalized Email
0,67,100.9,6733.15,0,99.01691176470588,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.35020615631149504,6760.3,48.23,Medium,10% Discount + Plan Upgrade Recommendation
0,34,97.7,3410.0,0,97.42857142857144,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.6357880586650898,3321.8,56.16,Medium,10% Discount + Plan Upgrade Recommendation
0,3,69.85,199.85,0,49.9625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8122288241982826,209.54999999999998,57.59,Medium,Welcome Offer + Personalized Email
0,9,65.6,593.3,0,59.33,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.3213380624539954,590.4,24.57,Low,Regular Promotional Email
0,71,104.65,7288.4,0,101.22777777777776,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.27487441378964506,7430.150000000001,45.31,Medium,10% Discount + Plan Upgrade Recommendation
0,57,90.45,5229.8,0,90.1689655172414,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.18868822430854842,5155.650000000001,31.3,Low,Loyalty Rewards + Thank You Coupon
0,72,63.7,4464.8,0,61.16164383561644,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.010751497031581812,4586.400000000001,16.85,Low,Regular Promotional Email
1,48,104.5,5068.05,0,103.4295918367347,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.4356703540310062,5016.0,48.1,Medium,10% Discount + Plan Upgrade Recommendation
0,18,20.1,401.85,0,21.15,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.06527308870443385,361.8,5.84,Low,Regular Promotional Email
0,43,104.3,4451.85,0,101.1784090909091,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0.43279528224917235,4484.9,46.03,Medium,10% Discount + Plan Upgrade Recommendation
0,72,93.25,6688.95,0,91.62945205479453,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.022748001811665284,6714.0,25.15,Low,Loyalty Rewards + Thank You Coupon
0,35,73.45,2661.1,0,73.91944444444444,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0.27872490425091534,2570.75,28.53,Low,Regular Promotional Email
0,4,20.7,73.05,0,14.61,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.2083786161725329,82.8,14.88,Low,Regular Promotional Email
0,49,25.25,1211.65,0,24.233,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.013043695914652962,1237.25,5.25,Low,Regular Promotional Email
0,71,100.5,7030.65,0,97.64791666666666,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.10775174652478507,7135.5,32.58,Low,Loyalty Rewards + Thank You Coupon
0,11,90.6,1020.2,0,85.01666666666667,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.7731130355376762,996.5999999999999,57.61,Medium,Welcome Offer + Personalized Email
0,63,89.4,5597.65,0,87.46328125,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.031101459500105642,5632.200000000001,21.94,Low,Loyalty Rewards + Thank You Coupon
1,65,95.45,6223.3,0,94.29242424242425,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.4221270965575671,6204.25,51.32,Medium,10% Discount + Plan Upgrade Recommendation
0,49,20.45,1024.65,0,20.493,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.02592540249737382,1002.05,5.33,Low,Regular Promotional Email
0,29,98.6,2933.2,1,97.77333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.723371594780263,2859.3999999999996,60.67,High,20% Discount
1,15,83.05,1258.3,1,78.64375,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0.7894104258700406,1245.75,59.63,Medium,10% Discount + Plan Upgrade Recommendation
0,4,19.95,82.9,0,16.580000000000002,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.29063306679367634,79.8,20.62,Low,Regular Promotional Email
0,72,109.15,7789.6,0,106.7068493150685,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0.30413155192343627,7858.8,48.86,Medium,10% Discount + Plan Upgrade Recommendation
1,26,85.7,2067.0,0,76.55555555555556,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.5470954945368669,2228.2000000000003,46.11,Medium,10% Discount + Plan Upgrade Recommendation
1,35,102.05,3452.55,0,95.90416666666668,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.5927710300182144,3571.75,54.03,Medium,10% Discount + Plan Upgrade Recommendation
0,57,94.7,5468.95,0,94.29224137931034,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.35765974593292377,5397.900000000001,43.98,Medium,10% Discount + Plan Upgrade Recommendation
0,28,64.4,1802.15,0,62.143103448275866,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.30388264652075664,1803.2000000000003,27.6,Low,Regular Promotional Email
0,25,26.8,733.55,0,28.213461538461537,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.13951513884121888,670.0,12.12,Low,Regular Promotional Email
