SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,Customer_Grade,Retention_Action
0,72,76.8,5468.45,0,74.91027397260274,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0.11562800332596805,Grade E (Safe),No Action Required
0,18,55.2,1058.1,0,55.68947368421052,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3627738072558012,Grade D (Low Risk),Send Personalized Email
0,71,108.55,7616.0,0,105.77777777777776,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.3739122712305523,Grade D (Low Risk),Send Personalized Email
0,40,101.3,4113.1,1,100.31951219512196,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7725730257958321,Grade B (High Risk),Offer 15% Discount
0,1,69.55,69.55,1,34.775,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9436617398078798,Grade A (Critical Risk),Free 1 Month Subscription
0,58,103.25,6017.65,1,101.99406779661015,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.5710977892076119,Grade C (Medium Risk),Offer 10% Discount
0,70,104.0,7250.15,1,102.11478873239436,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.3869756171930103,Grade D (Low Risk),Send Personalized Email
0,42,25.25,1108.2,0,25.772093023255817,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.031041397340796754,Grade E (Safe),No Action Required
0,34,30.4,938.65,0,26.818571428571428,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26423479661825044,Grade E (Safe),No Action Required
1,5,20.05,94.15,0,15.691666666666668,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.2611496355651614,Grade E (Safe),No Action Required
0,25,84.6,2088.05,0,80.3096153846154,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.6009648757271501,Grade C (Medium Risk),Offer 10% Discount
0,2,86.2,178.7,1,59.56666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.862208900238928,Grade B (High Risk),Offer 15% Discount
0,55,103.7,5656.75,0,101.01339285714286,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0.33239881833489593,Grade D (Low Risk),Send Personalized Email
0,21,111.2,2317.1,1,105.32272727272726,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.7306909962759824,Grade C (Medium Risk),Offer 10% Discount
0,70,88.0,5986.45,0,84.3161971830986,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.06709459528971401,Grade E (Safe),No Action Required
0,61,106.35,6751.35,0,108.89274193548388,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.508218546531766,Grade C (Medium Risk),Offer 10% Discount
0,43,79.15,3566.6,0,81.05909090909091,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.08038960777513217,Grade E (Safe),No Action Required
0,47,103.1,4889.3,0,101.86041666666668,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.5654245806802979,Grade C (Medium Risk),Offer 10% Discount
0,5,63.95,318.1,0,53.01666666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.43171289898334303,Grade D (Low Risk),Send Personalized Email
0,62,25.8,1563.95,0,24.824603174603176,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.02767242601484022,Grade E (Safe),No Action Required
0,16,89.45,1430.25,1,84.13235294117646,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.715671232957665,Grade C (Medium Risk),Offer 10% Discount
1,7,95.6,644.35,1,80.54375,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.9162024705332896,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,14,25.55,372.45,0,24.83,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.18867963328032233,Grade E (Safe),No Action Required
0,60,90.95,5453.4,1,89.39999999999999,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.495772755677146,Grade D (Low Risk),Send Personalized Email
0,34,44.85,1442.6,0,41.21714285714285,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0.2694038570446858,Grade E (Safe),No Action Required
0,50,108.55,5610.7,1,110.01372549019608,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0.5539444302535813,Grade C (Medium Risk),Offer 10% Discount
0,38,25.05,963.95,0,24.71666666666667,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.03352471995311824,Grade E (Safe),No Action Required
0,70,74.1,5222.3,0,73.55352112676057,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.23859669310439785,Grade E (Safe),No Action Required
0,37,88.8,3340.55,0,87.90921052631579,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.6129142638141858,Grade C (Medium Risk),Offer 10% Discount
1,4,78.85,292.8,1,58.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8493021165067673,Grade B (High Risk),Offer 15% Discount
1,60,93.25,5774.55,0,94.66475409836066,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.3373580815863918,Grade D (Low Risk),Send Personalized Email
0,62,71.4,4487.3,0,71.22698412698414,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.1808025436320875,Grade E (Safe),No Action Required
0,1,44.4,44.4,1,22.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7212209630797649,Grade C (Medium Risk),Offer 10% Discount
0,36,79.2,2854.95,0,77.1608108108108,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.2248541524686066,Grade E (Safe),No Action Required
0,44,20.4,905.55,0,20.12333333333333,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.010897136729647431,Grade E (Safe),No Action Required
1,55,100.0,5509.3,1,98.38035714285716,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.6159491068356747,Grade C (Medium Risk),Offer 10% Discount
0,72,105.0,7589.8,0,103.96986301369864,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0.20264048819903163,Grade E (Safe),No Action Required
0,12,19.8,229.6,1,17.661538461538463,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.27635802845881946,Grade E (Safe),No Action Required
0,13,30.85,394.1,0,28.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.414057996788171,Grade D (Low Risk),Send Personalized Email
0,1,89.9,89.9,1,44.95,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.9121683440760622,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,15,20.55,295.95,0,18.496875,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.08450941888088322,Grade E (Safe),No Action Required
0,65,84.85,5459.2,0,82.71515151515152,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.02672833856633679,Grade E (Safe),No Action Required
0,12,33.15,444.75,0,34.21153846153846,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.19417496335199105,Grade E (Safe),No Action Required
0,72,92.0,6782.15,0,92.90616438356165,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.010674151299078406,Grade E (Safe),No Action Required
0,72,89.8,6510.45,0,89.18424657534246,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.007019195729640235,Grade E (Safe),No Action Required
0,72,115.8,8476.5,0,116.11643835616438,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.03328176881407395,Grade E (Safe),No Action Required
0,52,85.15,4461.85,0,84.18584905660379,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0.03885775825010178,Grade E (Safe),No Action Required
0,2,24.85,62.0,0,20.666666666666668,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.25214002749498493,Grade E (Safe),No Action Required
0,5,64.35,352.65,0,58.775,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.4639865753582663,Grade D (Low Risk),Send Personalized Email
0,68,20.5,1424.9,0,20.65072463768116,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.008973408057386365,Grade E (Safe),No Action Required
0,62,100.15,6413.65,1,101.80396825396824,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0.5853946462638647,Grade C (Medium Risk),Offer 10% Discount
0,72,86.05,6309.65,0,86.43356164383562,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.02985980440692536,Grade E (Safe),No Action Required
0,1,50.8,50.8,1,25.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7462320301946058,Grade C (Medium Risk),Offer 10% Discount
0,66,89.0,5898.6,0,88.03880597014926,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.2316995017771878,Grade E (Safe),No Action Required
0,72,64.8,4719.75,0,64.6541095890411,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.012261777782471965,Grade E (Safe),No Action Required
0,26,19.8,457.3,0,16.937037037037037,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.02449995016937722,Grade E (Safe),No Action Required
0,64,93.4,5822.3,0,89.57384615384616,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1700252174180905,Grade E (Safe),No Action Required
1,20,73.65,1463.5,1,69.69047619047619,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7635708201094407,Grade B (High Risk),Offer 15% Discount
0,3,95.1,307.4,1,76.85,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8871839391762183,Grade B (High Risk),Offer 15% Discount
0,22,94.65,2104.55,1,91.50217391304348,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0.7326171373019545,Grade C (Medium Risk),Offer 10% Discount
0,4,80.6,319.15,1,63.83,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.8467241710438719,Grade B (High Risk),Offer 15% Discount
0,62,39.0,2337.45,0,37.10238095238095,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.10703768700070938,Grade E (Safe),No Action Required
0,5,20.5,104.3,0,17.383333333333333,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.16741459342991122,Grade E (Safe),No Action Required
0,59,85.55,5084.65,1,84.74416666666666,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.39639866176153915,Grade D (Low Risk),Send Personalized Email
0,3,26.4,121.25,0,30.3125,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.16498180180632457,Grade E (Safe),No Action Required
0,72,98.2,7015.9,0,96.10821917808218,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0.09482571733465991,Grade E (Safe),No Action Required
0,57,97.55,5598.0,0,96.51724137931036,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.33407222422476485,Grade D (Low Risk),Send Personalized Email
0,66,19.95,1269.1,0,18.94179104477612,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.02775263421031271,Grade E (Safe),No Action Required
0,60,50.8,3027.4,1,49.62950819672131,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.5425403194717711,Grade C (Medium Risk),Offer 10% Discount
0,45,99.7,4634.35,0,100.7467391304348,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.2665204501127409,Grade E (Safe),No Action Required
0,3,34.8,113.95,0,28.4875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0.6400866799665992,Grade C (Medium Risk),Offer 10% Discount
0,15,105.1,1582.75,1,98.921875,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0.7394938135315957,Grade C (Medium Risk),Offer 10% Discount
0,51,60.15,3077.0,0,59.17307692307692,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0.11257285281685292,Grade E (Safe),No Action Required
0,60,64.75,4039.5,0,66.22131147540983,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.10323685562339521,Grade E (Safe),No Action Required
0,33,54.65,1665.2,0,48.976470588235294,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2555806592277791,Grade E (Safe),No Action Required
0,10,110.1,1043.3,1,94.84545454545454,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.7571745212537581,Grade B (High Risk),Offer 15% Discount
1,26,19.3,504.2,0,18.674074074074078,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.02233022377018546,Grade E (Safe),No Action Required
0,6,83.9,497.55,1,71.07857142857144,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.8076852421651222,Grade B (High Risk),Offer 15% Discount
0,67,111.25,7511.65,0,110.46544117647058,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.32819272538188066,Grade D (Low Risk),Send Personalized Email
0,49,35.8,1782.0,0,35.64,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.1076219384144148,Grade E (Safe),No Action Required
0,1,20.05,20.05,0,10.025,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.7342385668654058,Grade C (Medium Risk),Offer 10% Discount
1,7,84.35,609.65,0,76.20625,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.8460783041883473,Grade B (High Risk),Offer 15% Discount
1,27,110.5,2857.6,0,102.05714285714284,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.4092148324126852,Grade D (Low Risk),Send Personalized Email
0,37,91.2,3247.55,0,85.46184210526316,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.34815363659003584,Grade D (Low Risk),Send Personalized Email
0,63,100.55,6215.35,1,97.11484375,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.5384851914287978,Grade C (Medium Risk),Offer 10% Discount
0,31,89.3,2823.0,0,88.21875,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4571395784780965,Grade D (Low Risk),Send Personalized Email
0,50,103.85,5017.9,1,98.39019607843136,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.6749996354341504,Grade C (Medium Risk),Offer 10% Discount
1,32,81.1,2619.25,0,79.37121212121212,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5619879787408874,Grade C (Medium Risk),Offer 10% Discount
0,1,24.6,24.6,1,12.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7120868955722855,Grade C (Medium Risk),Offer 10% Discount
0,63,81.2,4965.1,0,77.5796875,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.19182843078712294,Grade E (Safe),No Action Required
0,30,94.3,2679.7,0,86.44193548387096,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.6023749401544299,Grade C (Medium Risk),Offer 10% Discount
0,71,116.1,8310.55,0,115.42430555555556,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.06054742986245865,Grade E (Safe),No Action Required
0,53,105.55,5682.25,0,105.22685185185183,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0.3893329016887361,Grade D (Low Risk),Send Personalized Email
0,12,98.9,1120.95,1,86.22692307692309,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.8625816022328746,Grade B (High Risk),Offer 15% Discount
0,50,94.4,4914.9,0,96.37058823529412,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.42796626529315307,Grade D (Low Risk),Send Personalized Email
0,2,19.5,27.55,0,9.183333333333334,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.5467559350502555,Grade C (Medium Risk),Offer 10% Discount
0,9,98.3,923.5,1,92.35,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.8562703552241652,Grade B (High Risk),Offer 15% Discount
0,17,93.85,1625.65,1,90.3138888888889,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0.7545728863763892,Grade B (High Risk),Offer 15% Discount
0,56,105.6,6068.65,0,106.46754385964913,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.4740530765338742,Grade D (Low Risk),Send Personalized Email
0,67,81.35,5398.6,0,79.39117647058823,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.053393248116787716,Grade E (Safe),No Action Required
1,9,100.5,918.6,1,91.86,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.9235464251180903,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,4,56.4,234.85,0,46.97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.5274566744727954,Grade C (Medium Risk),Offer 10% Discount
0,19,65.35,1231.85,0,61.5925,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.3821144765573288,Grade D (Low Risk),Send Personalized Email
0,8,19.95,170.9,0,18.98888888888889,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.14950394601063371,Grade E (Safe),No Action Required
0,71,111.25,7984.15,0,110.89097222222222,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0.16357308530549394,Grade E (Safe),No Action Required
1,10,72.85,688.65,1,62.60454545454545,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7949497597960535,Grade B (High Risk),Offer 15% Discount
1,15,89.0,1288.3,0,80.51875,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6375204343569953,Grade C (Medium Risk),Offer 10% Discount
0,72,106.1,7848.5,0,107.513698630137,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.26857100544357515,Grade E (Safe),No Action Required
0,12,20.05,267.0,0,20.53846153846154,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.08974893608887959,Grade E (Safe),No Action Required
0,72,25.2,1798.9,0,24.64246575342466,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.018453183987702147,Grade E (Safe),No Action Required
1,1,73.55,73.55,1,36.775,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9372106082082502,Grade A (Critical Risk),Free 1 Month Subscription
1,23,75.4,1643.55,0,68.48125,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5378349785313609,Grade C (Medium Risk),Offer 10% Discount
0,72,65.55,4807.45,0,65.8554794520548,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.024597231607813363,Grade E (Safe),No Action Required
0,26,80.7,2193.0,0,81.22222222222223,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7004367953796805,Grade C (Medium Risk),Offer 10% Discount
0,21,104.55,2239.4,0,101.7909090909091,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0.4533657772789079,Grade D (Low Risk),Send Personalized Email
0,60,24.15,1505.9,0,24.68688524590164,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0815720060860048,Grade E (Safe),No Action Required
0,12,20.45,255.35,0,19.642307692307693,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.13501854538056499,Grade E (Safe),No Action Required
0,16,75.4,1189.4,0,69.96470588235294,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.7792127488622236,Grade B (High Risk),Offer 15% Discount
0,63,79.7,4786.15,0,74.78359375,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0.18318424570589523,Grade E (Safe),No Action Required
1,22,81.7,1820.9,0,79.16956521739131,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5339778608128503,Grade C (Medium Risk),Offer 10% Discount
0,32,76.3,2404.15,0,72.85303030303031,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.22513028678761007,Grade E (Safe),No Action Required
1,3,79.4,205.05,1,51.2625,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8946693359873225,Grade B (High Risk),Offer 15% Discount
0,13,81.15,952.3,1,68.02142857142857,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8234349860878452,Grade B (High Risk),Offer 15% Discount
0,68,103.75,7039.45,0,102.02101449275362,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.13507109906062564,Grade E (Safe),No Action Required
0,30,86.45,2538.05,0,81.87258064516129,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.38675020903786445,Grade D (Low Risk),Send Personalized Email
0,16,75.1,1212.85,0,71.34411764705882,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5055860643987845,Grade C (Medium Risk),Offer 10% Discount
0,33,80.6,2651.1,0,77.9735294117647,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.16476177860922236,Grade E (Safe),No Action Required
0,72,19.3,1304.8,0,17.873972602739727,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.05686843332442664,Grade E (Safe),No Action Required
1,4,84.6,360.1,1,72.02000000000001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.9037224891424824,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,12,33.6,435.45,0,33.496153846153845,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.2546347358984546,Grade E (Safe),No Action Required
1,4,83.25,308.05,0,61.61,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.890454730075496,Grade B (High Risk),Offer 15% Discount
0,0,80.85,1397.475,0,1397.475,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.18240612714628757,Grade E (Safe),No Action Required
